District Code,District Name,Sub-District Code,Sub-District Name,FPS Code,Fair Price Shop / Dealer Name
375,BILASPUR,801975,BILASAPUR,402001047,LALIT KUMAR BAGHEL
375,BILASPUR,801975,BILASAPUR,402001048,RANJITA
375,BILASPUR,801975,BILASAPUR,402001049,RAMADHAR RAJAPUT
375,BILASPUR,801975,BILASAPUR,402001050,SUMAN SEWAK SAHU
375,BILASPUR,801975,BILASAPUR,402001051,PRIYA PATEL
375,BILASPUR,801975,BILASAPUR,402001052,Uma Bai
375,BILASPUR,801975,BILASAPUR,402001054,RAJAKUMAR YADAV
375,BILASPUR,801975,BILASAPUR,402001056,Santoshi Bai
375,BILASPUR,801975,BILASAPUR,402001059,RAMABHAGAT DHURI
375,BILASPUR,801975,BILASAPUR,402001060,TEJASINH GOUTAM
375,BILASPUR,801975,BILASAPUR,402001061,Pusparaj Sinh
375,BILASPUR,801975,BILASAPUR,402001062,MANISH GHORE
375,BILASPUR,801975,BILASAPUR,402001064,Santoshi Suryavanshi
375,BILASPUR,801975,BILASAPUR,402001065,Tejsingh Gautam
375,BILASPUR,801975,BILASAPUR,402001066,BALLABH PRASAD SAHU
375,BILASPUR,801975,BILASAPUR,402001067,BISAHIN BAI
375,BILASPUR,801975,BILASAPUR,402001069,Ganeshiya Bai Kewat
375,BILASPUR,801975,BILASAPUR,402001070,WINOD KUMAR KACHHI
375,BILASPUR,801975,BILASAPUR,402001071,WINOD KUMAR THAKUR
375,BILASPUR,801975,BILASAPUR,402001072,LAXMI NARAYAN
375,BILASPUR,801975,BILASAPUR,402001073,SARITA GAUTAM
375,BILASPUR,801975,BILASAPUR,402001074,PREMASAGAR BHARADWAJ
375,BILASPUR,801975,BILASAPUR,402001077,Jayaprakash Gupta
375,BILASPUR,801975,BILASAPUR,402001078,PUSHPA PATEL
375,BILASPUR,801975,BILASAPUR,402001079,NARAYAN PRASAD KASHYAP
375,BILASPUR,801975,BILASAPUR,402001080,SAPHIK ULLA KHAN
375,BILASPUR,801975,BILASAPUR,402001081,Narayan Prasad Kasyap
375,BILASPUR,801975,BILASAPUR,402001082,TANKESWARI SAHU
375,BILASPUR,801975,BILASAPUR,402001083,RAJAKUMAR PANDE
375,BILASPUR,801975,BILASAPUR,402001085,Nohar Patel
375,BILASPUR,801975,BILASAPUR,402001087,ANITA JANGDE
375,BILASPUR,801975,BILASAPUR,402001089,CHANDRAPRAKASH VAISHWADE
375,BILASPUR,801975,BILASAPUR,402001090,SAKHAN LAL YADAW
375,BILASPUR,801975,BILASAPUR,402001091,SARASWATI
375,BILASPUR,801975,BILASAPUR,402001092,TRILOKI PRASAD WARMA
375,BILASPUR,801975,BILASAPUR,402001093,DINESH KUMAR KEWAT
375,BILASPUR,801975,BILASAPUR,402001094,MAMTA VAISHWADE
375,BILASPUR,801975,BILASAPUR,402001095,MUNNI BAI
375,BILASPUR,801975,BILASAPUR,402001097,VINOD KUMAR KACHHI
375,BILASPUR,801975,BILASAPUR,402001098,MANDAKINI KASHYAP
375,BILASPUR,801975,BILASAPUR,402001099,DURGESH KASYAP
375,BILASPUR,801975,BILASAPUR,402001100,Chandan Sinh
375,BILASPUR,801975,BILASAPUR,402001101,NA
375,BILASPUR,801975,BILASAPUR,402001102,UMEND SINGH
375,BILASPUR,801975,BILASAPUR,402001103,MANU DAS
375,BILASPUR,801975,BILASAPUR,402001104,USHA BAI KASYAP
375,BILASPUR,801975,BILASAPUR,402001105,ASWANI KASYAP
375,BILASPUR,801975,BILASAPUR,402001106,RAJAKUMAR KASYAP
375,BILASPUR,801975,BILASAPUR,402001107,ASWANI KASYAP
375,BILASPUR,801975,BILASAPUR,402001108,AJAY YADAW
375,BILASPUR,801975,BILASAPUR,402001109,Milan Sinh Marawi
375,BILASPUR,801975,BILASAPUR,402001110,RAMAYAN KASHYAP
375,BILASPUR,801975,BILASAPUR,402001111,RUPESH KUMAR
375,BILASPUR,801975,BILASAPUR,402001112,RUPESH KUMAR KASHYAP
375,BILASPUR,801975,BILASAPUR,402001113,RAWISHANKAR KASYAP
375,BILASPUR,801975,BILASAPUR,402001114,KAILASH WARMA
375,BILASPUR,801975,BILASAPUR,402001115,MAMATA KASYAP
375,BILASPUR,801975,BILASAPUR,402001116,KOUSHILYA KOSHALE
375,BILASPUR,801975,BILASAPUR,402001117,DEWANAND YADAW
375,BILASPUR,801975,BILASAPUR,402001118,CHAITI SURYAWANSHI
375,BILASPUR,801975,BILASAPUR,402001119,NILESH KUMAR
375,BILASPUR,801975,BILASAPUR,402001120,LAXMI SURYAVANSHI
375,BILASPUR,801975,BILASAPUR,402001121,Gulasher Ali
375,BILASPUR,801975,BILASAPUR,402001140,सोनिया बाई
375,BILASPUR,801975,BILASAPUR,402001141,SUKRITA BAI MARAR
375,BILASPUR,801975,BILASAPUR,402001142,SUKRITA BAI MARAR
375,BILASPUR,801975,BILASAPUR,402001143,Sharad Kasyap
375,BILASPUR,801975,BILASAPUR,402001144,SONKALIYA NARANG
375,BILASPUR,801975,BILASAPUR,402001145,ANAND SHANKAR NIRNEJAK
375,BILASPUR,801975,BILASAPUR,402001146,KEJA BAI SURYAWANSHI
375,BILASPUR,801975,BILASAPUR,402001147,KUMARI BAI KOUSHIK
375,BILASPUR,801975,BILASAPUR,402001148,SUNITA
375,BILASPUR,801975,BILASAPUR,402001149,VIDYA BAI KASHYAP
375,BILASPUR,801975,BILASAPUR,402001150,BHAWCHAND KEVAT
375,BILASPUR,801975,BILASAPUR,402001151,VINOD KUMAR KACHHI
375,BILASPUR,801975,BILASAPUR,402001152,RUKHMANI BAI PATLE
375,BILASPUR,801975,BILASAPUR,402001153,SANTOSH KUMAR
375,BILASPUR,801975,BILASAPUR,402001154,DAU RAM
375,BILASPUR,801975,BILASAPUR,402001158,SAFIKA
375,BILASPUR,801975,BILASAPUR,402001159,RUKHMANI CHATURVEDI
375,BILASPUR,801975,BILASAPUR,402001161,LAW KUMAR  KOUSHIK
375,BILASPUR,801975,BILASAPUR,402001162,Rajesh Gouraha
375,BILASPUR,801975,BILASAPUR,402001163,VIDYA BAI KASHYAP
375,BILASPUR,801975,BILASAPUR,402001164,Rani Bhim Patel
375,BILASPUR,801975,BILASAPUR,402001165,ISHWARI DHRUW
375,BILASPUR,801975,BILASAPUR,402001166,JITENDRA KUMAR NIRNEJAK
375,BILASPUR,801975,BILASAPUR,402001167,MANISHA YADAV
375,BILASPUR,801975,BILASAPUR,402001168,SUNITA CHELAKAR
375,BILASPUR,801975,BILASAPUR,402001169,Pramila Bai
375,BILASPUR,801975,BILASAPUR,402001170,NARAYAN KUMAR YADAW
375,BILASPUR,801975,BILASAPUR,402001171,Uttara Kumar  Bhargaw
375,BILASPUR,801975,BILASAPUR,402001172,RAJNI ADIL
375,BILASPUR,801975,BILASAPUR,402001173,PUSHPA BAI MANHAR
375,BILASPUR,801975,BILASAPUR,402001174,GOURI SAHU
375,BILASPUR,801975,BILASAPUR,402001175,Santoshi Bai
375,BILASPUR,801975,BILASAPUR,401001001,DEWENDRA GOSWAMI
375,BILASPUR,801975,BILASAPUR,401001003,SURESH KUMAR DUBE
375,BILASPUR,801975,BILASAPUR,401001004,SHANKAR LAL
375,BILASPUR,801975,BILASAPUR,401001006,SURESH  KSHATRAWANI
375,BILASPUR,801975,BILASAPUR,401001007,NAGESH AGASHE
375,BILASPUR,801975,BILASAPUR,401001008,CHHUNDAL DAS
375,BILASPUR,801975,BILASAPUR,401001009,ABHISHEK DUBE
375,BILASPUR,801975,BILASAPUR,401001010,MADHUBALA TANDAN
375,BILASPUR,801975,BILASAPUR,401001011,RAMANAND SURYAWANSHI
375,BILASPUR,801975,BILASAPUR,401001013,ASHISH PANDEY
375,BILASPUR,801975,BILASAPUR,401001014,AKABAR HASAN KHAN
375,BILASPUR,801975,BILASAPUR,401001015,SURESH KUMAR NAGADEW
375,BILASPUR,801975,BILASAPUR,401001016,SITARAM JAISWAL
375,BILASPUR,801975,BILASAPUR,401001019,ARASHAD KHAN
375,BILASPUR,801975,BILASAPUR,401001021,Aashma Begum
375,BILASPUR,801975,BILASAPUR,401001022,DIPAK BAJAJ
375,BILASPUR,801975,BILASAPUR,401001023,SHASHI CHOUHAN
375,BILASPUR,801975,BILASAPUR,401001025,P Ashok Rao
375,BILASPUR,801975,BILASAPUR,401001026,ALOK GARGA
375,BILASPUR,801975,BILASAPUR,401001027,KRUSNA PRATAP PANDEY
375,BILASPUR,801975,BILASAPUR,401001029,NANAK RAM
375,BILASPUR,801975,BILASAPUR,401001030,Prakash Agrawal
375,BILASPUR,801975,BILASAPUR,401001031,RAKHI AWASTHI
375,BILASPUR,801975,BILASAPUR,401001033,NAWIN DUBE
375,BILASPUR,801975,BILASAPUR,401001035,NIRAJ WARMA
375,BILASPUR,801975,BILASAPUR,401001038,SHATRUGHAN LAL SONI
375,BILASPUR,801975,BILASAPUR,401001039,AMAR DIP BOLAR
375,BILASPUR,801975,BILASAPUR,401001040,ASALAM MEMAN
375,BILASPUR,801975,BILASAPUR,401001043,GANESH RAJAK
375,BILASPUR,801975,BILASAPUR,401001044,WINOD KUMAR TIWARI
375,BILASPUR,801975,BILASAPUR,401001045,ASHOK CHOUDHARI
375,BILASPUR,801975,BILASAPUR,401001046,JAGADISH MOURYA
375,BILASPUR,801975,BILASAPUR,401001048,Satveer Saluja
375,BILASPUR,801975,BILASAPUR,401001049,DEEPAK BHAGTANI
375,BILASPUR,801975,BILASAPUR,401001050,SANTOSH KUMAR PAMANANI
375,BILASPUR,801975,BILASAPUR,401001051,Satyawati Khatik
375,BILASPUR,801975,BILASAPUR,401001052,Gyan Chand Narsingh
375,BILASPUR,801975,BILASAPUR,401001053,NIRAJ
375,BILASPUR,801975,BILASAPUR,401001054,JUGAL KISHOR  GOYAL
375,BILASPUR,801975,BILASAPUR,401001056,GOURAW BAJAJ
375,BILASPUR,801975,BILASAPUR,401001057,SMRITI KESHARY
375,BILASPUR,801975,BILASAPUR,401001058,JOGENDRA KASYAP
375,BILASPUR,801975,BILASAPUR,401001059,ANUBHAW BAJAPEYI
375,BILASPUR,801975,BILASAPUR,401001060,BHAGAWAT PRASAD YADAW
375,BILASPUR,801975,BILASAPUR,401001061,MATHURA PRASAD RAJAK
375,BILASPUR,801975,BILASAPUR,401001062,UMA SHANKAR PANDEY
375,BILASPUR,801975,BILASAPUR,401001063,RAKESH AGRAWAL
375,BILASPUR,801975,BILASAPUR,401001064,AMIT CHANDRA YADAW
375,BILASPUR,801975,BILASAPUR,401001065,ABDUL RAHIM
375,BILASPUR,801975,BILASAPUR,401001066,AMIT KUMAR PAL
375,BILASPUR,801975,BILASAPUR,401001067,KAMALESH GUPTA
375,BILASPUR,801975,BILASAPUR,401001068,SANTOSH YADAW
375,BILASPUR,801975,BILASAPUR,401001069,SAMARU RAM YADAW
375,BILASPUR,801975,BILASAPUR,401001070,JAYAPRAKASH SAIN
375,BILASPUR,801975,BILASAPUR,401001071,KAMLA MISHRA
375,BILASPUR,801975,BILASAPUR,401001072,JAYAPRAKASH SAHU
375,BILASPUR,801975,BILASAPUR,401001073,GOPAL MISRA
375,BILASPUR,801975,BILASAPUR,401001074,RAJAMANI PANDEY
375,BILASPUR,801975,BILASAPUR,401001075,DATTAGEY
375,BILASPUR,801975,BILASAPUR,401001076,SURESH WISHAKARMA
375,BILASPUR,801975,BILASAPUR,401001077,ABHISHEK KASYAP
375,BILASPUR,801975,BILASAPUR,401001079,AJAY MISRA
375,BILASPUR,801975,BILASAPUR,401001080,ABHISHEK MISRA
375,BILASPUR,801975,BILASAPUR,401001081,RAJENDRA MISRA
375,BILASPUR,801975,BILASAPUR,401001082,Dattatray
375,BILASPUR,801975,BILASAPUR,401001083,Rohit Kushwaha
375,BILASPUR,801975,BILASAPUR,401001084,KACHARA BAI
375,BILASPUR,801975,BILASAPUR,401001085,SONI SINH
375,BILASPUR,801975,BILASAPUR,401001086,JAYASHANKAR SAHU
375,BILASPUR,801975,BILASAPUR,401001087,GOWINDA SHRIWAS
375,BILASPUR,801975,BILASAPUR,401001088,WIKAS AGRAWAL
375,BILASPUR,801975,BILASAPUR,401001089,ADITYA
375,BILASPUR,801975,BILASAPUR,401001090,NILESH SAHU
375,BILASPUR,801975,BILASAPUR,401001091,LAKHAN YADAW
375,BILASPUR,801975,BILASAPUR,401001094,ROMI KASYAP
375,BILASPUR,801975,BILASAPUR,401001095,MISRILAL RAJAK
375,BILASPUR,801975,BILASAPUR,401001096,RUSHI KUMAR
375,BILASPUR,801975,BILASAPUR,401001097,ANAPURNA  NAYADU
375,BILASPUR,801975,BILASAPUR,401001098,SUNITA DAHARIYA
375,BILASPUR,801975,BILASAPUR,401001099,MIRA BHAGATANI
375,BILASPUR,801975,BILASAPUR,401001101,SUBHASH PAL
375,BILASPUR,801975,BILASAPUR,401001102,OM PRAKASH SHARMA
375,BILASPUR,801975,BILASAPUR,401001103,KRUSNA SARAPH
375,BILASPUR,801975,BILASAPUR,401001104,WINIT GUPTA
375,BILASPUR,801975,BILASAPUR,401001107,RAMAPYARI
375,BILASPUR,801975,BILASAPUR,401001108,Prema Soni
375,BILASPUR,801975,BILASAPUR,401001110,MANJU
375,BILASPUR,801975,BILASAPUR,401001113,INDRANI YADAV
375,BILASPUR,801975,BILASAPUR,401001114,RADHA SONI
375,BILASPUR,801975,BILASAPUR,401001115,ZUBEDA BEGAM BAILIM
375,BILASPUR,801975,BILASAPUR,401001116,SHARAD GUPTA
375,BILASPUR,801975,BILASAPUR,401001117,ANISH KUMAR KOUSHALE
375,BILASPUR,801975,BILASAPUR,401001118,Nand Lal kaushik
375,BILASPUR,801975,BILASAPUR,401001119,Inda Bai Dewangana
375,BILASPUR,801975,BILASAPUR,401001120,Jubeda Khan
375,BILASPUR,801975,BILASAPUR,401001121,DEEPAK BAJAJ
375,BILASPUR,801975,BILASAPUR,401001122,KAMLA
375,BILASPUR,801975,BILASAPUR,401001123,Gitanjali Yadaw
375,BILASPUR,801975,BILASAPUR,401001124,Toran Mani Khande
375,BILASPUR,801975,BILASAPUR,401001125,SATYANARAYAN SARVE
375,BILASPUR,801975,BILASAPUR,401001126,Sudhir Kumar Ahuja
375,BILASPUR,801975,BILASAPUR,401001127,Pratima Sahare
375,BILASPUR,801975,BILASAPUR,401001128,Indrawati Khairawar
375,BILASPUR,801975,BILASAPUR,401001129,NA
375,BILASPUR,801975,BILASAPUR,401001130,Sumita Khande
375,BILASPUR,801975,BILASAPUR,401001131,Indu Sarwe
375,BILASPUR,801975,BILASAPUR,401001132,Jyoti Yadav
375,BILASPUR,801975,BILASAPUR,401001133,SIMRAN MULCHANDANI
375,BILASPUR,801975,BILASAPUR,401001134,SUSHAMA SHRIWASTAW
375,BILASPUR,801975,BILASAPUR,401001135,Santosh Sahu
375,BILASPUR,801975,BILASAPUR,401001136,SUKRATA PANIK
375,BILASPUR,801975,BILASAPUR,401001137,GANGA SHUKLA
375,BILASPUR,801975,BILASAPUR,401001138,CHITRAREKHA DHURI
375,BILASPUR,801975,BILASAPUR,401001139,BIRAS BAI KHARE
375,BILASPUR,801975,BILASAPUR,401001141,JYOTI  KOUSHALE
375,BILASPUR,801975,BILASAPUR,401001142,GANGA SHUKLA
375,BILASPUR,801975,BILASAPUR,401001143,PUSHPA RAJAK
375,BILASPUR,801975,BILASAPUR,401001144,RAMA SHUKLA
375,BILASPUR,801975,BILASAPUR,401001145,PUSHPA RAJAK
375,BILASPUR,801975,BILASAPUR,401001146,PRAVIN KUSHWAHA
375,BILASPUR,801975,BILASAPUR,401001147,BHAVANA CHOWDHURY
375,BILASPUR,801975,BILASAPUR,401001148,KHILESHWARI NIRMALKAR
375,BILASPUR,801975,BILASAPUR,401001149,RAJESHWARI YADAV
375,BILASPUR,801975,BILASAPUR,401001150,RINKAL SONI
375,BILASPUR,801975,BILASAPUR,401001151,YOGITA DHRUW
375,BILASPUR,801975,BILASAPUR,401001153,ANSHIKA GOYAL
375,BILASPUR,801975,BILASAPUR,401001155,RUKHAMANI BAI
375,BILASPUR,801975,BILASAPUR,401001157,SEEMA ANAND
375,BILASPUR,801975,BILASAPUR,401001159,ANNAPURNA SONI
375,BILASPUR,801975,BILASAPUR,401001161,GAYATRI SINGH THAKUR
375,BILASPUR,801975,BILASAPUR,401001163,Sonam Anand
375,BILASPUR,801975,BILASAPUR,401013128,ARATI YADAW
375,BILASPUR,801975,BILASAPUR,401013129,ASHISH PAWAR
375,BILASPUR,801975,BILASAPUR,401013130,Amit Kumar yadav
375,BILASPUR,801975,BILASAPUR,402001001,PANCHOO RAM SAHU
375,BILASPUR,801975,BILASAPUR,402001002,SHUBHAM KAUSHIK
375,BILASPUR,801975,BILASAPUR,402001003,PRITI GEWAL
375,BILASPUR,801975,BILASAPUR,402001006,DURGA TIWARI
375,BILASPUR,801975,BILASAPUR,402001007,KAMLA
375,BILASPUR,801975,BILASAPUR,402001009,DEWARI LAL YADAV
375,BILASPUR,801975,BILASAPUR,402001075,ARUN KUMAR SHRIWAS
375,BILASPUR,801975,BILASAPUR,402001076,JOGENDRA KASYAP
375,BILASPUR,801975,BILASAPUR,402001084,PUSHPA RAJAK
375,BILASPUR,801975,BILASAPUR,402001122,JWALA PRASAD SURYAWANSHI
375,BILASPUR,801975,BILASAPUR,402001123,SHANKAR
375,BILASPUR,801975,BILASAPUR,402001124,NAND LAL KOUSHIK
375,BILASPUR,801975,BILASAPUR,402001125,GANGOTRI THAKUR
375,BILASPUR,801975,BILASAPUR,402001126,RAKESH KUMAR  SINH
375,BILASPUR,801975,BILASAPUR,402001127,SULOCHANA  SONI
375,BILASPUR,801975,BILASAPUR,402001128,SHATRUHAN PRASAD PATEL
375,BILASPUR,801975,BILASAPUR,402001129,PUSPA SAHU
375,BILASPUR,801975,BILASAPUR,402001130,Rishabh Mehra
375,BILASPUR,801975,BILASAPUR,402001131,SHARMILA SINH
375,BILASPUR,801975,BILASAPUR,402001132,GOPAL MISRA
375,BILASPUR,801975,BILASAPUR,402001133,SUMIT SALUJA
375,BILASPUR,801975,BILASAPUR,402001134,RAKESH SAHU
375,BILASPUR,801975,BILASAPUR,402001135,SANJAY SINH
375,BILASPUR,801975,BILASAPUR,402001136,Kishanlal Chhabra
375,BILASPUR,801975,BILASAPUR,402001137,CHHAYA RAJAK
375,BILASPUR,801975,BILASAPUR,402001138,ABHISHEK GUPTA
375,BILASPUR,801975,BILASAPUR,402001139,SUNIL KUMAR GUPTA
375,BILASPUR,801975,BILASAPUR,402001155,BALADAU PRASAD SHRIWAS
375,BILASPUR,801975,BILASAPUR,402001157,SUSHAMA SHRIWASTAW
375,BILASPUR,801975,BILASAPUR,402004045,ANIL KUMAR SHARMA
375,BILASPUR,801975,BILASAPUR,402004102,Manish Tandon
375,BILASPUR,801975,BILASAPUR,402004103,SUBHACHAND DAHARIYA
375,BILASPUR,801975,BILASAPUR,402004104,KAMINI
375,BILASPUR,254878,BILHA,402001004,VINAY KAUSHIK
375,BILASPUR,254878,BILHA,402001005,KRUSNA KUMAR YADAW
375,BILASPUR,254878,BILHA,402001008,NARAYAN PRASAD KASHYAP
375,BILASPUR,254878,BILHA,402001010,ASHA JOSHI
375,BILASPUR,254878,BILHA,402001011,Mohan Marawi
375,BILASPUR,254878,BILHA,402001012,MANISHA YADAV
375,BILASPUR,254878,BILHA,402001014,KRISHNA KUMAR DHURI
375,BILASPUR,254878,BILHA,402001015,SEEMA KURREY
375,BILASPUR,254878,BILHA,402001016,Sharad Kasyap
375,BILASPUR,254878,BILHA,402001017,RAMESH KUMAR KOUSHIK
375,BILASPUR,254878,BILHA,402001018,SUMAN YADAV
375,BILASPUR,254878,BILHA,402001019,RAMESH KUMAR KOUSHIK
375,BILASPUR,254878,BILHA,402001020,SEEMA KURREY
375,BILASPUR,254878,BILHA,402001021,VIDYA SHANKAR
375,BILASPUR,254878,BILHA,402001022,RAMAPRASAD
375,BILASPUR,254878,BILHA,402001023,SAROJ YADAV
375,BILASPUR,254878,BILHA,402001025,RUKHMANI BAI PATLE
375,BILASPUR,254878,BILHA,402001026,WIDYA SHANKAR YADAW
375,BILASPUR,254878,BILHA,402001030,SANTOSH SINH MARAWI
375,BILASPUR,254878,BILHA,402001031,JAMUNA BAI KENWAT
375,BILASPUR,254878,BILHA,402001032,SEEMA KURREY
375,BILASPUR,254878,BILHA,402001033,DURGA BAI SAHU
375,BILASPUR,254878,BILHA,402001034,Badri Sinh
375,BILASPUR,254878,BILHA,402001035,Rajendra Kumar Kshatri
375,BILASPUR,254878,BILHA,402001036,Roshan Yadav
375,BILASPUR,254878,BILHA,402001037,RADHE SHYAM YADAW
375,BILASPUR,254878,BILHA,402001038,Bhagirathi Yadav
375,BILASPUR,254878,BILHA,402001039,RADHESYAM YADAW
375,BILASPUR,254878,BILHA,402001040,CHANDRA PRATAP TIWARI
375,BILASPUR,254878,BILHA,402001041,SHAKUN BAI
375,BILASPUR,254878,BILHA,402001042,Phagan Bai
375,BILASPUR,254878,BILHA,402001044,TIJAN BAI GHRUTALAHARE
375,BILASPUR,254878,BILHA,402001045,DHARMENDRA TIWARI
375,BILASPUR,254878,BILHA,402001046,LALIT KUMAR  BAGHEL
375,BILASPUR,254878,BILHA,402001047,LALIT KUMAR BAGHEL
375,BILASPUR,254878,BILHA,402001048,RANJITA
375,BILASPUR,254878,BILHA,402001049,RAMADHAR RAJAPUT
375,BILASPUR,254878,BILHA,402001050,SUMAN SEWAK SAHU
375,BILASPUR,254878,BILHA,402001051,PRIYA PATEL
375,BILASPUR,254878,BILHA,402001052,Uma Bai
375,BILASPUR,254878,BILHA,402001054,RAJAKUMAR YADAV
375,BILASPUR,254878,BILHA,402001056,Santoshi Bai
375,BILASPUR,254878,BILHA,402001059,RAMABHAGAT DHURI
375,BILASPUR,254878,BILHA,402001060,TEJASINH GOUTAM
375,BILASPUR,254878,BILHA,402001061,Pusparaj Sinh
375,BILASPUR,254878,BILHA,402001062,MANISH GHORE
375,BILASPUR,254878,BILHA,402001064,Santoshi Suryavanshi
375,BILASPUR,254878,BILHA,402001065,Tejsingh Gautam
375,BILASPUR,254878,BILHA,402001066,BALLABH PRASAD SAHU
375,BILASPUR,254878,BILHA,402001067,BISAHIN BAI
375,BILASPUR,254878,BILHA,402001069,Ganeshiya Bai Kewat
375,BILASPUR,254878,BILHA,402001070,WINOD KUMAR KACHHI
375,BILASPUR,254878,BILHA,402001071,WINOD KUMAR THAKUR
375,BILASPUR,254878,BILHA,402001072,LAXMI NARAYAN
375,BILASPUR,254878,BILHA,402001073,SARITA GAUTAM
375,BILASPUR,254878,BILHA,402001074,PREMASAGAR BHARADWAJ
375,BILASPUR,254878,BILHA,402001077,Jayaprakash Gupta
375,BILASPUR,254878,BILHA,402001078,PUSHPA PATEL
375,BILASPUR,254878,BILHA,402001079,NARAYAN PRASAD KASHYAP
375,BILASPUR,254878,BILHA,402001080,SAPHIK ULLA KHAN
375,BILASPUR,254878,BILHA,402001081,Narayan Prasad Kasyap
375,BILASPUR,254878,BILHA,402001082,TANKESWARI SAHU
375,BILASPUR,254878,BILHA,402001083,RAJAKUMAR PANDE
375,BILASPUR,254878,BILHA,402001085,Nohar Patel
375,BILASPUR,254878,BILHA,402001087,ANITA JANGDE
375,BILASPUR,254878,BILHA,402001089,CHANDRAPRAKASH VAISHWADE
375,BILASPUR,254878,BILHA,402001090,SAKHAN LAL YADAW
375,BILASPUR,254878,BILHA,402001091,SARASWATI
375,BILASPUR,254878,BILHA,402001092,TRILOKI PRASAD WARMA
375,BILASPUR,254878,BILHA,402001093,DINESH KUMAR KEWAT
375,BILASPUR,254878,BILHA,402001094,MAMTA VAISHWADE
375,BILASPUR,254878,BILHA,402001095,MUNNI BAI
375,BILASPUR,254878,BILHA,402001097,VINOD KUMAR KACHHI
375,BILASPUR,254878,BILHA,402001098,MANDAKINI KASHYAP
375,BILASPUR,254878,BILHA,402001099,DURGESH KASYAP
375,BILASPUR,254878,BILHA,402001100,Chandan Sinh
375,BILASPUR,254878,BILHA,402001101,NA
375,BILASPUR,254878,BILHA,402001102,UMEND SINGH
375,BILASPUR,254878,BILHA,402001103,MANU DAS
375,BILASPUR,254878,BILHA,402001104,USHA BAI KASYAP
375,BILASPUR,254878,BILHA,402001105,ASWANI KASYAP
375,BILASPUR,254878,BILHA,402001106,RAJAKUMAR KASYAP
375,BILASPUR,254878,BILHA,402001107,ASWANI KASYAP
375,BILASPUR,254878,BILHA,402001108,AJAY YADAW
375,BILASPUR,254878,BILHA,402001109,Milan Sinh Marawi
375,BILASPUR,254878,BILHA,402001110,RAMAYAN KASHYAP
375,BILASPUR,254878,BILHA,402001111,RUPESH KUMAR
375,BILASPUR,254878,BILHA,402001112,RUPESH KUMAR KASHYAP
375,BILASPUR,254878,BILHA,402001113,RAWISHANKAR KASYAP
375,BILASPUR,254878,BILHA,402001114,KAILASH WARMA
375,BILASPUR,254878,BILHA,402001115,MAMATA KASYAP
375,BILASPUR,254878,BILHA,402001116,KOUSHILYA KOSHALE
375,BILASPUR,254878,BILHA,402001117,DEWANAND YADAW
375,BILASPUR,254878,BILHA,402001118,CHAITI SURYAWANSHI
375,BILASPUR,254878,BILHA,402001119,NILESH KUMAR
375,BILASPUR,254878,BILHA,402001120,LAXMI SURYAVANSHI
375,BILASPUR,254878,BILHA,402001121,Gulasher Ali
375,BILASPUR,254878,BILHA,402001140,सोनिया बाई
375,BILASPUR,254878,BILHA,402001141,SUKRITA BAI MARAR
375,BILASPUR,254878,BILHA,402001142,SUKRITA BAI MARAR
375,BILASPUR,254878,BILHA,402001143,Sharad Kasyap
375,BILASPUR,254878,BILHA,402001144,SONKALIYA NARANG
375,BILASPUR,254878,BILHA,402001145,ANAND SHANKAR NIRNEJAK
375,BILASPUR,254878,BILHA,402001146,KEJA BAI SURYAWANSHI
375,BILASPUR,254878,BILHA,402001147,KUMARI BAI KOUSHIK
375,BILASPUR,254878,BILHA,402001148,SUNITA
375,BILASPUR,254878,BILHA,402001149,VIDYA BAI KASHYAP
375,BILASPUR,254878,BILHA,402001150,BHAWCHAND KEVAT
375,BILASPUR,254878,BILHA,402001151,VINOD KUMAR KACHHI
375,BILASPUR,254878,BILHA,402001152,RUKHMANI BAI PATLE
375,BILASPUR,254878,BILHA,402001153,SANTOSH KUMAR
375,BILASPUR,254878,BILHA,402001154,DAU RAM
375,BILASPUR,254878,BILHA,402001158,SAFIKA
375,BILASPUR,254878,BILHA,402001159,RUKHMANI CHATURVEDI
375,BILASPUR,254878,BILHA,402001161,LAW KUMAR  KOUSHIK
375,BILASPUR,254878,BILHA,402001162,Rajesh Gouraha
375,BILASPUR,254878,BILHA,402001163,VIDYA BAI KASHYAP
375,BILASPUR,254878,BILHA,402001164,Rani Bhim Patel
375,BILASPUR,254878,BILHA,402001165,ISHWARI DHRUW
375,BILASPUR,254878,BILHA,402001166,JITENDRA KUMAR NIRNEJAK
375,BILASPUR,254878,BILHA,402001167,MANISHA YADAV
375,BILASPUR,254878,BILHA,402001168,SUNITA CHELAKAR
375,BILASPUR,254878,BILHA,402001169,Pramila Bai
375,BILASPUR,254878,BILHA,402001170,NARAYAN KUMAR YADAW
375,BILASPUR,254878,BILHA,402001171,Uttara Kumar  Bhargaw
375,BILASPUR,254878,BILHA,402001172,RAJNI ADIL
375,BILASPUR,254878,BILHA,402001173,PUSHPA BAI MANHAR
375,BILASPUR,254878,BILHA,402001174,GOURI SAHU
375,BILASPUR,254878,BILHA,402001175,Santoshi Bai
375,BILASPUR,801980,BILHA,401006001,NA
375,BILASPUR,801980,BILHA,401006002,TARNUM KHAN MUSALMAN
375,BILASPUR,801980,BILHA,401006003,KRISHNA KUMAR DHURI
375,BILASPUR,801980,BILHA,401006004,TABASSUM
